x,y,z,E11,E12,E13,E22,E23,E33,EmaxPrincipal,S33,SmaxPrincipal,Smises,U1,U2,U3,instance,d_ads,d_abs,d_ats,d_fss,E_ads,E_abs,E_ats
0.095,0.0,0.235,9.763435627974104e-06,-1.4024728045569645e-07,-8.250070777648943e-07,1.1124736374767963e-05,-4.3053780984791956e-08,-1.1507234376040287e-05,1.1128338883281685e-05,-5211.23828125,204377.46875,203656.78125,1.0558446774666663e-06,5.562399252312389e-08,2.3752059860271402e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0025,-1.0056282008008566e-05,-2.423677969431992e-08,1.164146539167632e-07,-9.645841601013672e-06,3.1593221372361313e-09,6.292078069236595e-06,6.292285434028599e-06,-138562.5625,-138559.515625,239220.484375,-9.393316418027098e-07,-2.411448818406825e-08,2.5419909434276633e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0075,-8.274040737887844e-06,9.592256766666196e-09,1.3530673470540933e-07,-8.49924617796205e-06,2.583967040337143e-09,4.710931534646079e-06,4.711283963843016e-06,-138693.546875,-138688.34375,194067.453125,-8.277411893686804e-07,-2.124802378489221e-08,2.5447416192037053e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0125,-6.553230377903674e-06,4.112576590387107e-08,-3.0342127388394147e-07,-7.362435553659452e-06,-8.024180431220884e-09,3.2036934953794116e-06,3.2060536341305124e-06,-137683.125,-137648.109375,150949.84375,-7.170690992097661e-07,-1.8406019819394714e-08,2.546720133977942e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0175,-4.884357167611597e-06,7.119884770645513e-08,-1.112933659896953e-06,-6.253464107430773e-06,-2.9692660774571777e-08,1.7434077790312585e-06,1.7898430542118149e-06,-136544.484375,-135856.375,110674.96875,-6.090983788453741e-07,-1.563361173850808e-08,2.547956864873413e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0225,-3.6617623209167505e-06,8.653013594539516e-08,-7.2770967562973965e-06,-5.319278443494113e-06,-1.8558091596787563e-07,-1.188855640066322e-05,-2.2816614091425436e-06,-134209.203125,-98627.859375,36390.65234375,-5.180348239264276e-07,-1.3298160794761316e-08,2.5454204660491087e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0275,-2.935813881776994e-06,8.577153209898825e-08,-8.679676284373272e-06,-4.578913376462879e-06,-2.2742094074601482e-07,-1.2349089047347661e-05,-1.2383909506752389e-06,-131568.953125,-90417.9296875,42615.04296875,-4.457257318790653e-07,-1.1447258252417214e-08,2.5393610485480167e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0325,-2.3508930553362006e-06,8.087957326097239e-08,-1.0109622053278144e-05,-3.913261025445536e-06,-2.5700362016323197e-07,-1.2643219633901026e-05,-2.8154858000561944e-07,-128525.578125,-82741.2890625,48148.1953125,-3.8068915841904527e-07,-9.78313341448711e-09,2.5331126380478963e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0375,-1.9143287772749318e-06,7.290412185056994e-08,-1.1384494428057224e-05,-3.3221363082702737e-06,-2.971504500237643e-07,-1.2792704183084425e-05,5.218294631958997e-07,-125284.546875,-75971.109375,52676.1953125,-3.2293934282279224e-07,-8.305326204549601e-09,2.5267534510931e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0425,-1.563166847518005e-06,6.355362103249718e-08,-1.2604999938048422e-05,-2.8039244170940947e-06,-3.1904608022159664e-07,-1.2833390428568237e-05,1.2582512454173411e-06,-121854.5078125,-69662.8671875,56633.703125,-2.723129739479191e-07,-7.009800739865568e-09,2.5203473342116922e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0475,-1.3156912928025122e-06,5.327857266479441e-08,-1.3668680367118213e-05,-2.3561576654174132e-06,-3.5670279885380296e-07,-1.276702187169576e-05,1.8767842675515567e-06,-118317.8046875,-64081.1015625,59780.46875,-2.285907356736061e-07,-5.890386844953355e-09,2.5139470380963758e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0525,-1.1174151950399391e-06,4.340503778621496e-08,-1.4660412489320152e-05,-1.976057092178962e-06,-3.690529695177247e-07,-1.262993555428693e-05,2.4488119834131794e-06,-114718.5703125,-58870.98046875,62491.6484375,-1.9148934882196045e-07,-4.9401371882140666e-09,2.5075976736843586e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0575,-9.873293720374932e-07,3.390834990568692e-08,-1.55219022417441e-05,-1.6606865074209054e-06,-4.0639514509166474e-07,-1.2417489415383898e-05,2.93825110020407e-06,-111088.9375,-54215.4453125,64600.40234375,-1.6073201436483942e-07,-4.1517127513657215e-09,2.5013356207637116e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0625,-8.88775161911326e-07,2.570531698609102e-08,-1.6333397070411593e-05,-1.407359150107368e-06,-4.0822902747095213e-07,-1.2152981071267277e-05,3.4019321901723742e-06,-107445.8671875,-49834.69140625,66411.0546875,-1.3604615389795072e-07,-3.518394908752498e-09,2.4951928935479373e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0675,-8.360479455404857e-07,1.8450180050422205e-08,-1.7042935724020936e-05,-1.2135877796026762e-06,-4.4927168119102134e-07,-1.1833808457595296e-05,3.809383770203567e-06,-103819.4921875,-45881.375,67782.7421875,-1.1719034631596514e-07,-3.03396707757031e-09,2.489196413080208e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0725,-8.105481015263649e-07,1.2739946875228725e-08,-1.7744532669894397e-05,-1.0773068197522662e-06,-4.3908133307013486e-07,-1.146693011833122e-05,4.212942258163821e-06,-100176.328125,-42102.3671875,69000.6015625,-1.0395927318995746e-07,-2.6932656105316255e-09,2.4833712814142928e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0775,-8.198767886824498e-07,8.072066570719016e-09,-1.836230694607366e-05,-9.968476888388977e-07,-4.89310366447171e-07,-1.105601950257551e-05,4.576303581416141e-06,-96571.53125,-38673.6875,69887.1171875,-9.618448615356101e-08,-2.492117623376089e-09,2.4777404178166762e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0825,-8.619012419330829e-07,4.732378489080702e-09,-1.902477197290864e-05,-9.708986681289389e-07,-4.640424151602929e-07,-1.059118403645698e-05,4.9601239879848436e-06,-92910.8203125,-35313.0546875,70781.28125,-9.374443976639668e-08,-2.4272452936457967e-09,2.4723285605432466e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0875,-9.363716912957898e-07,2.2380346464956347e-09,-1.9605316992965527e-05,-9.987014664147864e-07,-5.306774255586788e-07,-1.0085233043355402e-05,5.309926109475782e-06,-89292.6171875,-32273.1953125,71398.2265625,-9.655065014158026e-08,-2.496752138370084e-09,2.46715935645625e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0925,-1.0577941793599166e-06,4.1874412270992423e-10,-2.0291527107474394e-05,-1.079594198927225e-06,-4.847285595133144e-07,-9.509796655038372e-06,5.709580364055e-06,-85549.1171875,-29180.75390625,72221.1171875,-1.0456157184535186e-07,-2.69898392524226e-09,2.4622606360935606e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.0975,0.0,0.0975,-1.21627010685188e-06,-9.413793078394406e-10,-2.087512802972924e-05,-1.2137121530031436e-06,-5.774117539658619e-07,-8.890246135706548e-06,6.0709589888574556e-06,-81841.6875,-26429.54296875,72765.0703125,-1.1775748731679414e-07,-3.0342790502402295e-09,2.4576605937909335e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0025,-1.0091760486830026e-05,-2.555711198226618e-08,1.0044014686627634e-07,-9.670752660895232e-06,1.5207853865106813e-09,6.3130723901849706e-06,6.31322609478957e-06,-138932.4375,-138930.171875,239980.484375,-9.897028121486073e-07,-2.4176765478500784e-08,2.530422898416873e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0075,-8.219109986384865e-06,1.1182563319778183e-08,4.016725796418541e-08,-8.488869752909523e-06,1.3254242148263984e-10,4.697161330113886e-06,4.697192707681097e-06,-138006.828125,-138006.375,193382.109375,-8.689752917234728e-07,-2.122208542232329e-08,2.5331753931823187e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0125,-6.3918773776094895e-06,4.51623591857242e-08,-4.2651237208701787e-07,-7.319307769648731e-06,-1.1241938047135136e-08,3.105415089521557e-06,3.1102047159947688e-06,-137303.515625,-137232.484375,148151.734375,-7.494330702684238e-07,-1.8298202064670477e-08,2.5351260774186812e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0175,-4.644350610760739e-06,7.703997795260875e-08,-1.3421388302958803e-06,-6.1793512031727005e-06,-3.396945302824861e-08,1.6163992313522613e-06,1.6875768551471992e-06,-135192.140625,-134137.421875,107363.765625,-6.329212851596822e-07,-1.5448332391088115e-08,2.5363062377437018e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0225,-3.402692300369381e-06,9.220701002732312e-08,-8.292282473121304e-06,-5.229941052675713e-06,-2.0358746155579865e-07,-1.189703652926255e-05,-1.712596031211433e-06,-132771.859375,-95051.3984375,39122.81640625,-5.356964720704127e-07,-1.3074819449343522e-08,2.533735823817551e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0275,-2.7094686174677918e-06,8.915895222116887e-08,-9.901269550027791e-06,-4.491424533625832e-06,-2.4621166971883213e-07,-1.22811889013974e-05,-6.075564442653558e-07,-129668.0703125,-86432.046875,45559.25390625,-4.59839299082887e-07,-1.122853632296028e-08,2.5276913220295683e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0325,-2.2038873339624843e-06,8.158141895364679e-08,-1.1328500477247871e-05,-3.832065431197407e-06,-2.7622675702332344e-07,-1.2492337191361003e-05,3.055745025903889e-07,-126328.8046875,-78928.75,50791.42578125,-3.9207634472404607e-07,-9.580145565735165e-09,2.521497845009435e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0375,-1.8027675423581968e-06,7.15372721060703e-08,-1.2694451470451895e-05,-3.2498842301720288e-06,-3.1461766525353596e-07,-1.2577957022585906e-05,1.137321419264481e-06,-122767.078125,-71969.34375,55375.73046875,-3.3223219020328543e-07,-8.124696471156767e-09,2.515230153221637e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0425,-1.529601945549075e-06,6.012712105984974e-08,-1.3870530892745592e-05,-2.7421244794822996e-06,-3.357892808253382e-07,-1.2538888768176548e-05,1.8222714288640418e-06,-119079.203125,-65889.3046875,58993.21484375,-2.800449010464945e-07,-6.855301215580312e-09,2.5089508199016564e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0475,-1.3094858104523155e-06,4.8518298711996977e-08,-1.4947539966669865e-05,-2.305219595655217e-06,-3.704533071413607e-07,-1.24279040392139e-05,2.44823263528815e-06,-115349.6328125,-60252.38671875,62109.265625,-2.3515357838732598e-07,-5.76304248767201e-09,2.502709139662329e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0525,-1.1677888096528477e-06,3.753349986368448e-08,-1.587200677022338e-05,-1.935635509653366e-06,-3.8151614489834174e-07,-1.2235141184646636e-05,2.9755738069070503e-06,-111593.515625,-55257.109375,64536.8046875,-1.9720218347174523e-07,-4.839083356245055e-09,2.4965433112811297e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0575,-1.0540520634094719e-06,2.7460062668183127e-08,-1.6715961464797147e-05,-1.6299546814479982e-06,-4.1561912667020806e-07,-1.1996355169685557e-05,3.466671842033975e-06,-107865.046875,-50594.13671875,66611.2578125,-1.6583521755819675e-07,-4.074883541704821e-09,2.4904853489715606e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0625,-9.871969268715475e-07,1.8949995350681093e-08,-1.7448577636969276e-05,-1.3850866480424884e-06,-4.1607091816331376e-07,-1.1703960808517877e-05,3.895137524523307e-06,-104171.6953125,-46396.83203125,68213.8359375,-1.4073577858653152e-07,-3.4627138933984725e-09,2.4845601728884503e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0675,-9.406571166437061e-07,1.1687337320154256e-08,-1.8144992282032035e-05,-1.1984661796304863e-06,-4.541491591680824e-07,-1.1372801054676529e-05,4.310897566028871e-06,-100506.75,-42418.5625,69615.0390625,-1.2163174289980816e-07,-2.9961633174480085e-09,2.4787910660961643e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0725,-9.247541470358556e-07,6.26261309477627e-09,-1.8760025341180153e-05,-1.0678649005058105e-06,-4.4276379185248516e-07,-1.1002878636645619e-05,4.686388365371386e-06,-96905.1875,-38796.390625,70686.2109375,-1.082971152754908e-07,-2.6696604926712553e-09,2.47319730988238e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0775,-9.324538723376463e-07,1.9666570594267796e-09,-1.9393601178308018e-05,-9.917781653712154e-07,-4.905114678876998e-07,-1.0589630619506352e-05,5.074249202152714e-06,-93293.484375,-35278.71484375,71717.7109375,-1.0056486843268431e-07,-2.479443983460783e-09,2.4677989131305367e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0825,-9.65169874689309e-07,-6.255301832069904e-10,-1.9960310964961536e-05,-9.688978934718762e-07,-4.644262503461505e-07,-1.0143018698727246e-05,5.432961643236922e-06,-89752.046875,-32062.861328125,72499.09375,-9.831164504703338e-08,-2.4222432948306505e-09,2.4626157028251328e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0875,-1.0333886848457041e-06,-2.497425377612217e-09,-2.0606805264833383e-05,-9.988011697714683e-07,-5.291344109537022e-07,-9.639218660595361e-06,5.832605893374421e-06,-86133.1796875,-28829.76953125,73427.6875,-1.0147454077014118e-07,-2.49700127241681e-09,2.457670052535832e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0925,-1.1284192851235275e-06,-3.1355325003090684e-09,-2.1182046111789532e-05,-1.0809736750161392e-06,-4.829504973713483e-07,-9.100946044782177e-06,6.204224519024137e-06,-82579.3671875,-25893.22265625,74132.0078125,-1.1002656918890352e-07,-2.7024329440905603e-09,2.4529850634280592e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1025,0.0,0.0975,-1.2802858009308693e-06,-3.6936502745277267e-09,-2.190666964452248e-05,-1.2160620599388494e-06,-5.743152087234193e-07,-8.481762051815167e-06,6.652514912275365e-06,-78850.5078125,-22797.33203125,75222.7421875,-1.239983333789496e-07,-3.040153684352731e-09,2.4485892936354503e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.105,-1.0234908813799848e-06,-1.7300694210575784e-08,-9.203504305332899e-06,-8.552765962122066e-07,-4.379149345368205e-07,-2.5691974769870285e-06,2.8747333544743014e-06,-71838.46875,-21431.109375,75421.7265625,-8.927302985739516e-08,-4.27638147115772e-09,2.4402866984019056e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.115,-3.0639588999292755e-07,-3.079190591392944e-08,-9.379881703353021e-06,7.09394187836665e-09,-4.463372249574604e-07,-3.056221885344712e-06,3.2106245271279477e-06,-64546.87109375,-6519.9287109375,80004.828125,1.1259051468925918e-09,3.546946070187573e-11,2.4374739950872026e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.125,4.008841756331094e-07,-4.11178504577947e-08,-9.397983376402408e-06,8.263194786195527e-07,-4.4738021642842796e-07,-3.5216071410104632e-06,3.5357204524189e-06,-57393.2734375,7952.923828125,84674.71875,8.699468168060775e-08,4.131598618783983e-09,2.434184898447711e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.135,1.1047328598579043e-06,-4.911436590759877e-08,-9.278111974708736e-06,1.6179676549654687e-06,-4.416769456838665e-07,-3.979330813308479e-06,3.856315288430778e-06,-50420.9296875,22131.904296875,89499.7734375,1.6997077523228654e-07,8.089845238146154e-09,2.4304341422975995e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.145,1.8113877331416006e-06,-5.55916130906553e-08,-9.035212315211538e-06,2.3962727482285118e-06,-4.3026651042055164e-07,-4.443410489329835e-06,4.181652457191376e-06,-43689.90234375,36172.3203125,94648.6484375,2.5154830041174137e-07,1.198137677960176e-08,2.4262226361315697e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.155,2.5264296255045338e-06,-6.124469820179002e-08,-8.67652033775812e-06,3.1745241813041503e-06,-4.1313748511129234e-07,-4.926289420836838e-06,4.5215460886538494e-06,-37246.00390625,50234.45703125,100319.046875,3.33123239215638e-07,1.5872647196601974e-08,2.4215378289227374e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.165,3.256025820519426e-06,-6.673673169643735e-08,-8.205104677472264e-06,3.965491941926302e-06,-3.9083266756279045e-07,-5.441473604150815e-06,4.887625436822418e-06,-31155.607421875,64484.67578125,106755.34375,4.1603428257985797e-07,1.98275014184901e-08,2.4163537091226317e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.175,4.006170001957798e-06,-7.266471158118293e-08,-7.617691153427586e-06,4.781744337378768e-06,-3.627442595188768e-07,-6.001878773531644e-06,5.291922661854187e-06,-25477.33984375,79095.3359375,114211.7890625,5.01600993629836e-07,2.3908775403924665e-08,2.4106320779537782e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.185,4.783651547768386e-06,-7.961897807717833e-08,-6.907431270519737e-06,5.636026344291167e-06,-3.2909363767430477e-07,-6.621966349484865e-06,5.748256626247894e-06,-20290.259765625,94249.2578125,122979.8984375,5.911599600949557e-07,2.8180210165373865e-08,2.404320184723474e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.195,5.595386028289795e-06,-8.818082619654888e-08,-6.061090516595868e-06,6.541570655826945e-06,-2.885788035200676e-07,-7.316538813029183e-06,6.543623385368846e-06,-15673.6708984375,112661.5234375,133362.609375,6.861004635538848e-07,3.2707962560607484e-08,2.397350726823788e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.205,6.4492332967347465e-06,-9.895961028405509e-08,-5.0619232752069365e-06,7.51247398511623e-06,-2.4125995423673885e-07,-8.10236088000238e-06,7.514772732974961e-06,-11726.7568359375,132876.640625,145703.0625,7.879011150180304e-07,3.756250777087189e-08,2.3896411221357994e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.215,7.35352386982413e-06,-1.1260703303150876e-07,-3.885667410941096e-06,8.564035852032248e-06,-1.8488015030015958e-07,-8.99765200301772e-06,8.566649739805143e-06,-8559.734375,154072.953125,160369.34375,8.981684800346557e-07,4.2820364143381084e-08,2.3810911443433724e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.225,8.317708307004068e-06,-1.2984013153527485e-07,-2.5040299078682438e-06,9.713176950754132e-06,-1.1953075329529383e-07,-1.0023067261499818e-05,9.716191016195808e-06,-6302.09375,176468.96875,177780.515625,1.0186786312260665e-06,4.856611823811363e-08,2.371580558246933e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.105,0.0,0.235,9.352403139928356e-06,-1.5146076748351334e-07,-8.78982177709986e-07,1.0978874342981726e-05,-4.1524742755427724e-08,-1.1202375389984809e-05,1.0982393177982885e-05,-5111.05810546875,200303.515625,198410.609375,1.1514234756759834e-06,5.489467369557133e-08,2.360967846470885e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1075,0.0,0.0025,-1.0129915608558804e-05,-2.5496222022525217e-08,4.7566906857809954e-08,-9.696294910099823e-06,1.780112168781045e-09,6.3686902649351396e-06,6.368724370986456e-06,-138248.140625,-138247.640625,241276.96875,-1.0402583257018705e-06,-2.4240620177806704e-08,2.5178815121762455e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1075,0.0,0.0075,-8.126534339680802e-06,1.367217006276178e-08,-6.30254746170067e-08,-8.47645424073562e-06,-3.155451455683078e-09,4.639130565919913e-06,4.639208327716915e-06,-138054.890625,-138053.71875,191767.296875,-9.098408213503717e-07,-2.119104713926845e-08,2.5206332793459296e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1075,0.0,0.0125,-6.2296016949403565e-06,4.934863540029255e-08,-6.590435646103288e-07,-7.272071798070101e-06,-1.661605431024782e-08,3.0329938454087824e-06,3.0447101835306967e-06,-136007.015625,-135833.3125,145808.328125,-7.80988216320111e-07,-1.8180111638343988e-08,2.5225512217730284e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1075,0.0,0.0175,-4.395390988065628e-06,8.247109661851937e-08,-1.5867152569626342e-06,-6.099602614995092e-06,-3.892568045671396e-08,1.4805738146606018e-06,1.5858857977946172e-06,-133870.640625,-132310.15625,104062.53125,-6.555220579684828e-07,-1.524896120486119e-08,2.5236793590011075e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1075,0.0,0.0225,-3.132679466943955e-06,9.76390239770808e-08,-9.586902706359979e-06,-5.13505710841855e-06,-2.2449296466220403e-07,-1.1838864338642452e-05,-1.0087308055517497e-06,-130728.390625,-90616.4140625,42447.5,-5.520354307009256e-07,-1.2837608309723691e-08,2.5210896637872793e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.1075,0.0,0.0275,-2.533982979002758e-06,9.088910246646265e-08,-1.1201274901395664e-05,-4.4013700062350836e-06,-2.682477315829601e-07,-1.2127521586080547e-05,4.5396948422649075e-08,-127287.6171875,-82202.3046875,48541.11328125,-4.729483009668911e-07,-1.1003400857134693e-08,2.5150979126919992e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
